"ID","CodigoEstacion","CodigoSensor","FechaObservacion","ValorObservado","NombreEstacion","Departamento","Municipio","ZonaHidrografica","Latitud","Longitud","DescripcionSensor","UnidadMedida"
121,21205710,27,"2023 Oct 07 09:00:00 AM","61","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
122,21205012,27,"2023 Oct 01 09:00:00 AM","70","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
123,21205012,27,"2023 Sep 24 05:00:00 AM","87","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
124,21205710,27,"2023 Sep 25 03:00:00 PM","56","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
125,21205012,27,"2023 Oct 01 02:00:00 AM","92","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
126,21205012,27,"2023 Sep 13 09:00:00 PM","67","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
127,21205710,27,"2023 Oct 07 07:00:00 AM","99","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
128,21205710,27,"2023 Sep 28 05:00:00 AM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
129,21205710,27,"2023 Sep 22 09:00:00 AM","62","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
130,21205012,27,"2023 Sep 25 12:00:00 AM","73","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
131,21205710,27,"2023 Sep 13 08:00:00 PM","79","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
132,21205710,27,"2023 Oct 02 08:00:00 AM","95","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
133,21205710,27,"2023 Oct 01 04:00:00 PM","50","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
134,21205710,27,"2023 Oct 04 07:00:00 AM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
135,21205012,27,"2023 Sep 27 09:00:00 PM","96","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
136,21205710,27,"2023 Sep 30 08:00:00 PM","78","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
137,21205012,27,"2023 Oct 04 01:00:00 AM","93","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
138,21205012,27,"2023 Sep 18 01:00:00 AM","93","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
139,21205710,27,"2023 Sep 14 12:00:00 PM","59","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
140,21205710,27,"2023 Sep 26 04:00:00 AM","97","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
141,21205012,27,"2023 Oct 03 07:00:00 AM","100","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
142,21205710,27,"2023 Oct 04 04:00:00 AM","96","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
143,21205710,27,"2023 Sep 22 07:00:00 PM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
144,21205710,27,"2023 Sep 14 04:00:00 PM","61","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
145,21205710,27,"2023 Sep 28 09:00:00 AM","57","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
146,21205012,27,"2023 Oct 05 11:00:00 AM","43","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
147,21205710,27,"2023 Sep 21 04:00:00 PM","40","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
148,21205012,27,"2023 Oct 05 01:00:00 AM","85","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
149,21205710,27,"2023 Sep 29 01:00:00 PM","46","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
150,21205012,27,"2023 Sep 27 10:00:00 PM","97","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
151,21205710,27,"2023 Sep 13 07:00:00 AM","99","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
152,21205710,27,"2023 Sep 22 06:00:00 AM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
153,21205710,27,"2023 Oct 05 05:00:00 AM","97","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
154,21205710,27,"2023 Sep 12 05:00:00 AM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
155,21205710,27,"2023 Sep 23 07:00:00 PM","96","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
156,21205710,27,"2023 Oct 02 10:00:00 PM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
157,21205012,27,"2023 Sep 22 07:00:00 AM","85","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
158,21205710,27,"2023 Sep 13 03:00:00 PM","49","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
159,21205710,27,"2023 Sep 28 06:00:00 PM","87","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
160,21205710,27,"2023 Sep 28 12:00:00 PM","56","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
161,21205710,27,"2023 Sep 12 10:00:00 AM","54","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
162,21205012,27,"2023 Sep 17 06:00:00 AM","93","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
163,21205012,27,"2023 Sep 27 03:00:00 PM","85","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
164,21205710,27,"2023 Oct 07 06:00:00 PM","77","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
165,21205710,27,"2023 Sep 19 01:00:00 AM","92","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
166,21205710,27,"2023 Sep 24 05:00:00 AM","97","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
167,21205710,27,"2023 Sep 20 07:00:00 PM","80","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
168,21205012,27,"2023 Oct 04 07:00:00 PM","90","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
169,21205710,27,"2023 Sep 18 11:00:00 AM","63","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
170,21205012,27,"2023 Sep 14 10:00:00 AM","60","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
171,21205012,27,"2023 Sep 20 02:00:00 PM","58","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
172,21205710,27,"2023 Sep 13 04:00:00 PM","46","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
173,21205710,27,"2023 Sep 15 12:00:00 PM","47","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
174,21205012,27,"2023 Sep 26 07:00:00 PM","87","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
175,21205710,27,"2023 Sep 19 03:00:00 PM","46","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
176,21205710,27,"2023 Sep 15 03:00:00 PM","45","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
177,21205710,27,"2023 Sep 23 12:00:00 AM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
178,21205710,27,"2023 Sep 23 12:00:00 PM","52","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
179,21205710,27,"2023 Sep 15 09:00:00 PM","72","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
180,21205710,27,"2023 Sep 18 12:00:00 AM","88","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
181,21205012,27,"2023 Oct 05 12:00:00 AM","90","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
182,21205710,27,"2023 Oct 05 07:00:00 AM","99","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
183,21205710,27,"2023 Sep 30 10:00:00 AM","49","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
184,21205710,27,"2023 Oct 07 02:00:00 AM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
185,21205710,27,"2023 Sep 21 09:00:00 AM","57","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
186,21205012,27,"2023 Sep 18 07:00:00 AM","73","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
187,21205710,27,"2023 Sep 27 11:00:00 PM","97","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
188,21205710,27,"2023 Sep 13 05:00:00 AM","97","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
189,21205710,27,"2023 Oct 03 06:00:00 AM","99","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
190,21205012,27,"2023 Sep 14 07:00:00 AM","72","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
191,21205710,27,"2023 Oct 02 01:00:00 PM","66","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
192,21205710,27,"2023 Sep 26 03:00:00 AM","98","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
193,21205710,27,"2023 Sep 21 12:00:00 AM","90","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
194,21205012,27,"2023 Oct 07 07:00:00 AM","88","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
195,21205710,27,"2023 Oct 01 08:00:00 PM","88","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
196,21205012,27,"2023 Sep 15 08:00:00 PM","72","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
197,21205710,27,"2023 Sep 20 04:00:00 AM","97","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
198,21205710,27,"2023 Oct 05 05:00:00 PM","73","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
199,21205012,27,"2023 Oct 02 02:00:00 PM","76","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
200,21205012,27,"2023 Sep 14 11:00:00 AM","64","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
201,21205012,27,"2023 Sep 18 12:00:00 PM","54","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
202,21205710,27,"2023 Sep 14 02:00:00 PM","59","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
203,21205710,27,"2023 Oct 02 07:00:00 PM","96","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
204,21205710,27,"2023 Sep 21 07:00:00 PM","77","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
205,21205012,27,"2023 Sep 24 11:00:00 AM","45","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
206,21205012,27,"2023 Oct 02 07:00:00 AM","88","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
207,21205710,27,"2023 Sep 25 09:00:00 AM","68","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
208,21205710,27,"2023 Oct 04 03:00:00 PM","63","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
209,21205012,27,"2023 Sep 12 09:00:00 PM","80","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
210,21205012,27,"2023 Sep 18 03:00:00 AM","80","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
211,21205012,27,"2023 Sep 24 01:00:00 AM","99","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
212,21205710,27,"2023 Oct 04 06:00:00 AM","97","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
213,21205710,27,"2023 Sep 27 12:00:00 AM","94","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
214,21205710,27,"2023 Oct 07 08:00:00 PM","94","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
215,21205710,27,"2023 Sep 16 01:00:00 AM","89","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
216,21205012,27,"2023 Oct 02 03:00:00 PM","81","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
217,21205710,27,"2023 Sep 16 12:00:00 AM","82","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
218,21205012,27,"2023 Sep 18 03:00:00 PM","55","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
219,21205710,27,"2023 Sep 15 06:00:00 PM","54","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
220,21205710,27,"2023 Oct 04 09:00:00 PM","95","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
221,21205012,27,"2023 Sep 27 12:00:00 AM","93","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
222,21205012,27,"2023 Oct 04 11:00:00 PM","76","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
223,21205012,27,"2023 Sep 16 07:00:00 PM","65","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
224,21205710,27,"2023 Sep 30 12:00:00 PM","49","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
225,21205710,27,"2023 Sep 23 09:00:00 AM","70","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
226,21205710,27,"2023 Sep 25 11:00:00 AM","59","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
227,21205012,27,"2023 Sep 20 03:00:00 PM","56","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
228,21205710,27,"2023 Oct 01 11:00:00 AM","52","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
229,21205012,27,"2023 Sep 13 04:00:00 PM","47","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
230,21205710,27,"2023 Oct 05 02:00:00 AM","96","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
231,21205012,27,"2023 Sep 25 04:00:00 PM","52","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
232,21205710,27,"2023 Sep 22 03:00:00 PM","43","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
233,21205012,27,"2023 Sep 30 11:00:00 PM","78","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
234,21205710,27,"2023 Sep 28 06:00:00 AM","99","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
235,21205710,27,"2023 Oct 04 12:00:00 AM","91","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
236,21205012,27,"2023 Sep 29 03:00:00 PM","50","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
237,21205012,27,"2023 Sep 19 04:00:00 AM","84","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
238,21205710,27,"2023 Sep 16 10:00:00 PM","76","JARDIN BOTANICO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,66933333","-74,10266667","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
239,21205012,27,"2023 Sep 16 04:00:00 PM","48","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
240,21205012,27,"2023 Oct 04 09:00:00 PM","93","UNIVERSIDAD NACIONAL","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,63723","-74,08892","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
